stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,b1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,30,0,120,1,,,,,,,,,335.4979570999276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4822802999988,335.4979570999276,335.98181729996577,335.98181729996577,335.98181729996577,335.98181729996577,335.9984591999091,336.2817578999093,336.2817578999093,336.2817578999093,336.43231339997146,m,0.4347871000645682,None,336.43273949995637,336.44841839990113,337.448879799922,337.43282879993785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,30,1,121,2,,,,,,,,,337.448879799922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4332037999993,337.448879799922,337.93266349995974,337.93266349995974,337.93266349995974,337.93266349995974,337.94940779998433,338.2325717000058,338.2325717000058,338.2325717000058,338.93377909995615,z,0.9859810000052676,None,338.9341994000133,338.94963409996126,339.9501450000098,339.934113199939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,30,2,122,0,,,,,,,,,339.9501450000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.9344806999434,339.9501450000098,340.43411989999004,340.43411989999004,340.43411989999004,340.43411989999004,340.4506892999634,340.7338923999341,340.7338923999341,340.7338923999341,341.134913399932,m,0.6972748000407591,None,341.1353342999937,341.1510120999301,342.1516588999657,342.13522449997254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,30,3,123,3,,,,,,,,,342.1516588999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.13557919999585,342.1516588999657,342.6349988000002,342.6349988000002,342.6349988000002,342.6349988000002,342.6518419999629,342.93511419999413,342.93511419999413,342.93511419999413,343.402821799973,z,0.752176999929361,None,343.4032422999153,343.41866610001307,344.41935479990207,344.4028914999217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,31,0,124,2,,,,,,,,,344.41935479990207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.4032404999016,344.41935479990207,344.90285039995797,344.90285039995797,344.90285039995797,344.90285039995797,344.91957919998094,345.2029823999619,345.2029823999619,345.2029823999619,345.5870228999993,z,0.6764877000823617,None,345.5874540999066,345.6030995999463,346.6036783999298,346.58739419991616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,31,1,125,0,,,,,,,,,346.6036783999298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5877510999562,346.6036783999298,347.0872682000045,347.0872682000045,347.0872682000045,347.0872682000045,347.1038966999622,347.3873249000171,347.3873249000171,347.3873249000171,347.7714183999924,m,0.6685600000200793,None,347.7718476000009,347.78769189992454,348.78818889998365,348.7719823999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,31,2,126,3,,,,,,,,,348.78818889998365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.77233049995266,348.78818889998365,349.2718323000008,349.2718323000008,349.2718323000008,349.2718323000008,349.2883221999509,349.5718842999777,349.5718842999777,349.5718842999777,350.12299549998716,z,0.8427407999988645,None,350.1234126999043,350.13896379992366,351.13927119993605,351.12305809999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,31,3,127,1,,,,,,,,,351.13927119993605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.1234107000055,351.13927119993605,351.62307649990544,351.62307649990544,351.62307649990544,351.62307649990544,351.63953539996874,351.92292859999,351.92292859999,351.92292859999,352.70735559996683,None,,,352.70753869996406,352.7233860999113,353.7240077999886,353.70799489994533,352.7233860999113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,32,0,128,3,,,,,,,,,353.7240077999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.7083788999589,353.7240077999886,354.2243029999081,354.2243029999081,354.2243029999081,354.2243029999081,354.2243029999081,354.5241559999995,354.5241559999995,354.5241559999995,354.8923550999025,z,0.6668457000050694,None,354.8927681999048,354.90799649991095,355.90854939993005,355.89221159997396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,32,1,129,2,,,,,,,,,355.90854939993005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8925562999211,355.90854939993005,356.39189289999194,356.39189289999194,356.39189289999194,356.39189289999194,356.4088822999038,356.6921335000079,356.6921335000079,356.6921335000079,356.9928955999203,z,0.5913937999866903,None,356.99330809991807,357.00923329999205,358.00951759994496,357.99321789992973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,32,2,130,0,,,,,,,,,358.00951759994496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.9935661999043,358.00951759994496,358.4933152999729,358.4933152999729,358.4933152999729,358.4933152999729,358.5097458999371,358.7931562999729,358.7931562999729,358.7931562999729,359.01061210001353,z,0.5021802999544889,None,359.01102939993143,359.0268549999455,360.02726469992194,360.01082699990366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,32,3,131,1,,,,,,,,,360.02726469992194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0111783000175,360.02726469992194,360.510967399925,360.510967399925,360.510967399925,360.510967399925,360.5277232999215,360.810783599969,360.810783599969,360.810783599969,360.9118580999784,m,0.3915974000701681,None,360.9122718999861,360.927739799954,361.92827549995854,361.9119501999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,33,0,132,0,,,,,,,,,361.92827549995854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.91229649994057,361.92827549995854,362.41200679994654,362.41200679994654,362.41200679994654,362.41200679994654,362.4286579999607,362.7121208999306,362.7121208999306,362.7121208999306,362.79653509997297,m,0.3832953000674024,None,362.7969497999875,362.81211099994835,363.81255159992725,363.7963337999536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,33,1,133,1,,,,,,,,,363.81255159992725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7966795999091,363.81255159992725,364.3130782999797,364.3130782999797,364.3130782999797,364.3130782999797,364.3130782999797,364.6128514999291,364.6128514999291,364.6128514999291,365.39702569996007,None,,,365.3972108999733,365.41321429994423,,366.39717549993657,365.41321429994423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,33,2,134,3,,,,,,,,,366.4140014000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3975932999747,366.4140014000004,366.89776680001523,366.89776680001523,366.89776680001523,366.89776680001523,366.91407950001303,367.1976507999934,367.1976507999934,367.1976507999934,367.71514479990583,z,0.8017399999080226,None,367.7155577999074,367.73130119999405,368.73175189993344,368.71551839995664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,33,3,135,2,,,,,,,,,368.73175189993344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7158632999053,368.73175189993344,369.21559419995174,369.21559419995174,369.21559419995174,369.21559419995174,369.2320327999769,369.5153776999796,369.5153776999796,369.5153776999796,369.93314759992063,m,0.712202399969101,None,369.9335621999344,369.9488983999472,370.9494460999267,370.9333150999155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,34,0,136,0,,,,,,,,,370.9494460999267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.93366400001105,370.9494460999267,371.4331098999828,371.4331098999828,371.4331098999828,371.4331098999828,371.4499206999317,371.7331423999276,371.7331423999276,371.7331423999276,372.11738919990603,m,0.6830004999646917,None,372.1178063999396,372.13356829993427,373.1341510999482,373.1176622000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,34,1,137,3,,,,,,,,,373.1341510999482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.11800799996126,373.1341510999482,373.61767710000277,373.61767710000277,373.61767710000277,373.61767710000277,373.6344652000116,373.9175839999225,373.9175839999225,373.9175839999225,374.3019112999318,z,0.6735881000058725,None,374.3023275999585,374.31805309990887,375.3184612999903,375.30207649990916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,34,2,138,1,,,,,,,,,375.3184612999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.30242119997274,375.3184612999903,375.8020512999501,375.8020512999501,375.8020512999501,375.8020512999501,375.8184711999493,376.1022255999269,376.1022255999269,376.1022255999269,376.50325770000927,z,0.6981542999856174,None,376.50367449992336,376.51918679999653,377.5194269999629,377.5028836999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,34,3,139,2,,,,,,,,,377.5194269999629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.5032091999892,377.5194269999629,378.0031960000051,378.0031960000051,378.0031960000051,378.0031960000051,378.01971269992646,378.30322759994306,378.30322759994306,378.30322759994306,378.7542811000021,z,0.7406868999823928,None,378.75474279990885,378.7702618999174,379.7705992999254,379.7545114000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,35,0,140,2,,,,,,,,,379.7705992999254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.7548565999605,379.7705992999254,380.2543256999925,380.2543256999925,380.2543256999925,380.2543256999925,380.2709844999481,380.55460839997977,380.55460839997977,380.55460839997977,380.9888568999013,z,0.732619300018996,None,380.98928929993417,381.00472729990724,382.00530710001476,381.98909479996655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,35,1,141,3,,,,,,,,,382.00530710001476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.98943839990534,382.00530710001476,382.4890436999267,382.4890436999267,382.4890436999267,382.4890436999267,382.5055531999096,382.7891108999029,382.7891108999029,382.7891108999029,383.1397206999827,m,0.6415525000775233,None,383.140139099909,383.1559363999404,384.1564556999365,384.14001609990373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,35,2,142,1,,,,,,,,,384.1564556999365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.1403615999734,384.1564556999365,384.6399970999919,384.6399970999919,384.6399970999919,384.6399970999919,384.65658650000114,384.93991720001213,384.93991720001213,384.93991720001213,385.72417019994464,None,,,385.72435409994796,385.7403373999987,386.7406497999327,386.724492099951,385.7403373999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,35,3,143,0,,,,,,,,,386.7406497999327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.7248502000002,386.7406497999327,387.24122099997476,387.24122099997476,387.24122099997476,387.24122099997476,387.24122099997476,387.541445299983,387.541445299983,387.541445299983,387.9090128999669,m,0.6613938000518829,None,387.90943170001265,387.92478399991523,388.9256706999149,388.90914389991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,36,0,144,3,,,,,,,,,388.9256706999149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.90949039999396,388.9256706999149,389.4089716000017,389.4089716000017,389.4089716000017,389.4089716000017,389.42558599996846,389.70933509990573,389.70933509990573,389.70933509990573,389.84319539996795,z,0.4308049000101164,None,389.84361169999465,389.85930579993874,390.8598884999519,390.8435576999327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,36,1,145,1,,,,,,,,,390.8598884999519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.84392139990814,390.8598884999519,391.34344039997086,391.34344039997086,391.34344039997086,391.34344039997086,391.36000149999745,391.64370109990705,391.64370109990705,391.64370109990705,391.7275010999292,m,0.3725404000142589,None,391.72792330000084,391.7436469999375,392.7439369999338,392.7278473000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,36,2,146,0,,,,,,,,,392.7439369999338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7281958999811,392.7439369999338,393.22770179994404,393.22770179994404,393.22770179994404,393.22770179994404,393.244253700017,393.527625799994,393.527625799994,393.527625799994,393.56204009999055,m,0.32691599999088794,None,393.56245839991607,393.5777637999272,394.57846689992584,394.562042000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,36,3,147,2,,,,,,,,,394.57846689992584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.56238969997503,394.57846689992584,395.062062199926,395.062062199926,395.062062199926,395.062062199926,395.07884019997437,395.36193030001596,395.36193030001596,395.36193030001596,395.6628821999766,z,0.5892874000128359,None,395.6633090999676,395.67896759998985,396.6793314999668,396.6633237999631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,37,0,148,2,,,,,,,,,396.6793314999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.66368180001155,396.6793314999668,397.1632516999962,397.1632516999962,397.1632516999962,397.1632516999962,397.17986149992794,397.46320589992683,397.46320589992683,397.46320589992683,397.8639580999734,z,0.6839246000163257,None,397.86437839991413,397.88003160001244,398.88045119994786,398.8642910999479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,37,1,149,3,,,,,,,,,398.88045119994786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.86464069993235,398.88045119994786,399.36444689997006,399.36444689997006,399.36444689997006,399.36444689997006,399.3807596999686,399.6642975999275,399.6642975999275,399.6642975999275,400.44848769996315,None,,,400.44867499999236,400.46459679992404,401.4653590999078,401.4490310999099,400.46459679992404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,37,2,150,1,,,,,,,,,401.4653590999078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.4493799000047,401.4653590999078,401.9658747999929,401.9658747999929,401.9658747999929,401.9658747999929,401.9658747999929,402.26569079991896,402.26569079991896,402.26569079991896,402.883424700005,m,0.9018020000075921,None,402.8838401999092,402.89914369990584,403.89988419995643,403.88391119998414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,37,3,151,0,,,,,,,,,403.89988419995643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.8842561999336,403.89988419995643,404.38371069997083,404.38371069997083,404.38371069997083,404.38371069997083,404.40003239992075,404.6833101999946,404.6833101999946,404.6833101999946,404.8674671999179,m,0.47563440003432333,None,404.86788149992935,404.88369669998065,405.88404359994456,405.8679822999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,you,0,Z,,,,,,,,,38,0,152,3,,,,,,,,,405.88404359994456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8683278999524,405.88404359994456,406.3677623999538,406.3677623999538,406.3677623999538,406.3677623999538,406.3844820999075,406.66789769998286,406.66789769998286,406.66789769998286,406.7853843999328,z,0.4155645000282675,None,406.78580139996484,406.80122689995915,407.8018877999857,407.7855316000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,stranger,0,Z,,,,,,,,,38,1,153,2,,,,,,,,,407.8018877999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7858772999607,407.8018877999857,408.2854457999347,408.2854457999347,408.2854457999347,408.2854457999347,408.30242119997274,408.58540769992396,408.58540769992396,408.58540769992396,409.25318839994725,z,0.961854699999094,None,409.2536019999534,409.2692956000101,410.2698742999928,410.25363940000534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
triangle.png,stranger,1,M,,,,,,,,,38,2,154,1,,,,,,,,,410.2698742999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2539848999586,410.2698742999928,410.7535484000109,410.7535484000109,410.7535484000109,410.7535484000109,410.7701785999816,411.0535161999287,411.0535161999287,411.0535161999287,411.3876218999503,m,0.6219135000137612,None,411.38803339994047,411.4035651999293,412.4043122999137,412.387996400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
square.png,you,1,M,,,,,,,,,38,3,155,0,,,,,,,,,412.4043122999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.38834289996885,412.4043122999137,412.88774079992436,412.88774079992436,412.88774079992436,412.88774079992436,412.90457069990225,413.18778259993996,413.18778259993996,413.18778259993996,413.9721379999537,None,,,413.9723226999631,413.988180299988,414.98880369996186,414.97267139994074,413.988180299988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
