stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,practice1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,feedback_2_p.stopped,text_16.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
square.png,you,0,Z,,,,,,,,,25,3,103,2,,,,,,,,,271.635625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.6195543,271.635625,272.1193453,272.1193453,272.1193453,272.1193453,272.1356675,272.4190466,272.4190466,272.4190466,,272.5866783,z,272.5870776,272.6026559,273.603187,273.5867956,0.4598365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,26,0,104,3,,,,,,,,,273.603187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.5871433,273.603187,274.0869656,274.0869656,274.0869656,274.0869656,274.1036371,274.3870354,274.3870354,274.3870354,,274.5043171,m,274.5047222,274.5201838,275.5207846,275.5044528,0.4082464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,26,1,105,0,,,,,,,,,275.5207846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5048028,275.5207846,276.0043449,276.0043449,276.0043449,276.0043449,276.0210063,276.3045306,276.3045306,276.3045306,,276.3218336,z,276.3222745,276.3380631,277.3384818,277.3222462,0.3051683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,26,2,106,1,,,,,,,,,277.3384818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.3226017,277.3384818,277.822316,277.822316,277.822316,277.822316,277.8385997,278.1219593,278.1219593,278.1219593,,278.2560503,m,278.2564476,278.2722351,279.2725795,279.256503,0.432437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,26,3,107,2,,,,,,,,,279.2725795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2568482,279.2725795,279.7563036,279.7563036,279.7563036,279.7563036,279.7727405,280.0562937,280.0562937,280.0562937,,280.2404334,z,280.2408396,280.2566579,281.2569505,281.2407613,0.4744296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,27,0,108,3,,,,,,,,,281.2569505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2411161,281.2569505,281.7406309,281.7406309,281.7406309,281.7406309,281.7575778,282.0407548,282.0407548,282.0407548,,282.1080907,m,282.1084897,282.1242978,283.1245871,283.1085474,0.3660807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,27,1,109,0,,,,,,,,,283.1245871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.108896,283.1245871,283.6084283,283.6084283,283.6084283,283.6084283,283.6251006,283.9084092,283.9084092,283.9084092,,284.0593317,z,284.0597265,284.075099,285.0757587,285.0594396,0.4466406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,27,2,110,2,,,,,,,,,285.0757587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0597828,285.0757587,285.559437,285.559437,285.559437,285.559437,285.5762391,285.8594521,285.8594521,285.8594521,,285.9099802,m,285.910388,285.926239,286.9266676,286.910179,0.3388386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,27,3,111,1,,,,,,,,,286.9266676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9105333,286.9266676,287.4102691,287.4102691,287.4102691,287.4102691,287.4268559,287.7104261,287.7104261,287.7104261,,287.8777658,z,287.878176,287.8937864,288.894415,288.8783852,0.4592574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,28,0,112,1,,,,,,,,,288.894415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.878734,288.894415,289.3779273,289.3779273,289.3779273,289.3779273,289.3946569,289.6781815,289.6781815,289.6781815,,289.7955407,m,289.7959425,289.8116344,290.8121079,290.7956572,0.4082633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,28,1,113,2,,,,,,,,,290.8121079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7960045,290.8121079,291.2956318,291.2956318,291.2956318,291.2956318,291.3124034,291.595588,291.595588,291.595588,,291.9130875,m,291.9134851,291.9292166,292.9296685,292.913267,0.6020316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,28,2,114,3,,,,,,,,,292.9296685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9136185,292.9296685,293.4133477,293.4133477,293.4133477,293.4133477,293.4302414,293.713471,293.713471,293.713471,,293.8308454,z,293.8312523,293.8467646,294.8473575,294.8311464,0.4082724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,28,3,115,0,,,,,,,,,294.8473575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.831496,294.8473575,295.331212,295.331212,295.331212,295.331212,295.3475817,295.631133,295.631133,295.631133,,295.898357,m,295.8988935,295.9145557,296.9152083,296.8985622,0.5521659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,29,0,116,3,,,,,,,,,296.9152083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8989374,296.9152083,297.3989305,297.3989305,297.3989305,297.3989305,297.4155507,297.6987459,297.6987459,297.6987459,,297.9497429,z,297.9501442,297.9657005,298.9661925,298.9498844,0.5345453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,29,1,117,0,,,,,,,,,298.9661925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.9502381,298.9661925,299.4498004,299.4498004,299.4498004,299.4498004,299.4664322,299.7497156,299.7497156,299.7497156,,299.7672269,m,299.7676819,299.7833162,300.7836527,300.7675269,0.3035882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,29,2,118,2,,,,,,,,,300.7836527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.767878,300.7836527,301.267512,301.267512,301.267512,301.267512,301.2840419,301.5675946,301.5675946,301.5675946,,301.6183239,z,301.6187229,301.6343757,302.6349484,302.618619,0.3394306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,29,3,119,1,,,,,,,,,302.6349484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6189653,302.6349484,303.1185936,303.1185936,303.1185936,303.1185936,303.1349543,303.4184658,303.4184658,303.4184658,,303.4526679,m,303.4530675,303.4684367,304.4690062,304.4526683,0.3284119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,304.4690062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4530125,304.4690062,304.9528226,304.9528226,304.9528226,304.9528226,304.9694809,305.2527782,305.2527782,305.2527782,,305.3034011,z,305.3037966,305.3193395,306.319973,306.3037298,0.341819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,30,1,121,2,,,,,,,,,306.319973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.3040761,306.319973,306.8037861,306.8037861,306.8037861,306.8037861,306.8201234,307.1038586,307.1038586,307.1038586,,307.1046397,m,307.1050606,307.1204079,308.1209487,308.1045321,0.2989027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,30,2,122,1,,,,,,,,,308.1209487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1048801,308.1209487,308.604502,308.604502,308.604502,308.604502,308.6211024,308.9046598,308.9046598,308.9046598,309.7050544,309.6886068,None,309.6887948,309.7050544,310.7054872,310.689205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,30,3,123,0,,,,,,,,,310.7054872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6895606,310.7054872,311.2060831,311.2060831,311.2060831,311.2060831,311.2060831,,,,,311.4568678,m,311.4572776,311.4727102,312.4732427,312.4568219,0.2487471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,31,0,124,0,,,,,,,,,312.4732427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.4571688,312.4732427,312.9567005,312.9567005,312.9567005,312.9567005,312.9733551,,,,,313.2075699,m,313.2079675,313.2235651,314.223999,314.2078516,0.2461193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,31,1,125,3,,,,,,,,,314.223999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.2081987,314.223999,314.7079259,314.7079259,314.7079259,314.7079259,314.7241795,,,,,314.8919266,z,314.892326,314.9075726,315.908137,315.8919011,0.178961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,31,2,126,1,,,,,,,,,315.908137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8922459,315.908137,316.3921369,316.3921369,316.3921369,316.3921369,316.4085026,,,,,316.6594968,m,316.6598981,316.6750988,317.6759687,317.6595838,0.2549304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,31,3,127,2,,,,,,,,,317.6759687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6599301,317.6759687,318.1593703,318.1593703,318.1593703,318.1593703,318.1760491,318.459569,318.459569,318.459569,,318.4437077,m,318.4441075,318.459569,319.4600825,319.4438842,0.282709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,32,0,128,0,,,,,,,,,319.4600825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4442356,319.4600825,319.9438666,319.9438666,319.9438666,319.9438666,319.960438,320.2439489,320.2439489,320.2439489,,320.361228,m,320.3616273,320.3772538,321.3778982,321.3614144,0.4068207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,32,1,129,2,,,,,,,,,321.3778982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.3617617,321.3778982,321.8615802,321.8615802,321.8615802,321.8615802,321.878134,322.1612197,322.1612197,322.1612197,,322.2286696,m,322.2290679,322.2445703,323.2451661,323.2289669,0.3651767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,32,2,130,1,,,,,,,,,323.2451661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.2293155,323.2451661,323.7289432,323.7289432,323.7289432,323.7289432,323.7455944,324.0291032,324.0291032,324.0291032,,324.4962899,m,324.4967041,324.512255,325.5129417,325.4968773,0.7613559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,32,3,131,3,,,,,,,,,325.5129417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4972321,325.5129417,325.9964979,325.9964979,325.9964979,325.9964979,326.0133015,326.2966971,326.2966971,326.2966971,,326.3140337,m,326.3144446,326.3300575,327.3305696,327.3144869,0.3019133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,33,0,132,0,,,,,,,,,327.3305696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3148391,327.3305696,327.8143534,327.8143534,327.8143534,327.8143534,327.8310119,328.1143692,328.1143692,328.1143692,,328.0988844,z,328.0993188,328.1143692,329.1148696,329.0988057,0.2751118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,33,1,133,3,,,,,,,,,329.1148696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.099153,329.1148696,329.5985605,329.5985605,329.5985605,329.5985605,329.6153185,329.8987237,329.8987237,329.8987237,,329.8994763,m,329.8998718,329.9154256,330.915886,330.899699,0.2852752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,33,2,134,2,,,,,,,,,330.915886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9000466,330.915886,331.3995516,331.3995516,331.3995516,331.3995516,331.4162797,,,,,331.6171025,z,331.617506,331.6329233,332.6333598,332.6173783,0.2069187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,33,3,135,1,,,,,,,,,332.6333598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6177289,332.6333598,333.1170225,333.1170225,333.1170225,333.1170225,333.1338337,,,,,333.3516147,z,333.3520153,333.3671079,334.3678101,334.3515596,0.2324325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,34,0,136,0,,,,,,,,,334.3678101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.3519058,334.3678101,334.851274,334.851274,334.851274,334.851274,334.8679658,335.1513838,335.1513838,335.1513838,,335.7524656,m,335.7528662,335.7683938,336.7690115,336.7525446,0.899869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,34,1,137,3,,,,,,,,,336.7690115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.7528954,336.7690115,337.2527212,337.2527212,337.2527212,337.2527212,337.2692233,337.552533,337.552533,337.552533,,337.5866873,m,337.5870873,337.6027311,338.6031576,338.586897,0.3207907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,34,2,138,1,,,,,,,,,338.6031576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5872498,338.6031576,339.0868877,339.0868877,339.0868877,339.0868877,339.1034588,339.3868218,339.3868218,339.3868218,,340.0878392,z,340.0882397,340.1040242,341.1045796,341.0883798,0.9882836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,34,3,139,2,,,,,,,,,341.1045796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0887315,341.1045796,341.5882003,341.5882003,341.5882003,341.5882003,341.6048895,341.8879816,341.8879816,341.8879816,,341.9054233,m,341.9058309,341.9214705,342.9222637,342.9058479,0.3024559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
